,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,3ryCkL2ttN4,0,0,1,252.0,113.0,332.0,165.0,25,0.5702033638954163
1,3ryCkL2ttN4,0,0,1,153.0,95.0,259.0,145.0,25,0.5172135829925537
2,3ryCkL2ttN4,0,0,2,157.0,94.0,261.0,146.0,25,0.6206219792366028
3,3ryCkL2ttN4,0,0,2,250.0,113.0,332.0,169.0,25,0.5222359299659729
4,3ryCkL2ttN4,0,0,3,117.0,117.0,269.0,306.0,0,0.7856930494308472
5,3ryCkL2ttN4,0,0,4,139.0,116.0,269.0,289.0,3,0.5036939978599548
6,3ryCkL2ttN4,0,0,15,100.0,28.0,401.0,344.0,0,0.5511398911476135
7,3ryCkL2ttN4,0,0,16,86.0,33.0,414.0,343.0,0,0.7016488909721375
8,3ryCkL2ttN4,0,0,17,86.0,45.0,417.0,344.0,0,0.4604822099208832
9,3ryCkL2ttN4,0,0,19,0.0,7.0,63.0,360.0,0,0.45639950037002563
